duration,duration_seconds,start_time,start_station,start_terminal,end_time,end_station,end_terminal,bike_number,rider_type,id
0h 8m 32sec.,512.0,2012-01-04 18:41:00,3rd & D St SE,31605.0,2012-01-04 18:50:00,14th & D St SE,31607.0,W00492,Registered,8287
0h 10m 3sec.,603.0,2012-01-04 18:41:00,Florida Ave & R St NW,31503.0,2012-01-04 18:52:00,8th & H St NW,31228.0,W00087,Registered,8288
0h 10m 13sec.,613.0,2012-01-04 18:42:00,5th & F St NW,31620.0,2012-01-04 18:52:00,18th St & Pennsylvania Ave NW,31242.0,W00471,Registered,8289
0h 15m 54sec.,954.0,2012-01-04 18:42:00,USDA / 12th & Independence Ave SW,31217.0,2012-01-04 18:58:00,15th & P St NW,31201.0,W00348,Registered,8290
0h 3m 24sec.,204.0,2012-01-04 18:42:00,14th & Harvard St NW,31105.0,2012-01-04 18:45:00,14th & V St NW,31101.0,W01249,Registered,8291
0h 21m 30sec.,1290.0,2012-01-04 18:42:00,Metro Center / 12th & G St NW,31230.0,2012-01-04 19:04:00,Columbia Rd & Belmont St NW,31113.0,W01262,Registered,8292
0h 4m 11sec.,251.0,2012-01-04 18:42:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 18:46:00,Adams Mill & Columbia Rd NW,31104.0,W01065,Registered,8293
0h 13m 29sec.,809.0,2012-01-04 18:43:00,Georgia & New Hampshire Ave NW,31400.0,2012-01-04 18:56:00,Harvard St & Adams Mill Rd NW,31112.0,W00047,Registered,8294
0h 10m 43sec.,643.0,2012-01-04 18:43:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 18:54:00,Park Rd & Holmead Pl NW,31602.0,W01247,Registered,8295
0h 5m 37sec.,337.0,2012-01-04 18:43:00,27th & Crystal Dr,31009.0,2012-01-04 18:49:00,18th & Bell St,31007.0,W00416,Registered,8296
0h 5m 31sec.,331.0,2012-01-04 18:43:00,14th & Rhode Island Ave NW,31203.0,2012-01-04 18:49:00,8th & H St NW,31228.0,W01457,Registered,8297
0h 7m 13sec.,433.0,2012-01-04 18:44:00,M St & Pennsylvania Ave NW,31246.0,2012-01-04 18:51:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00954,Registered,8298
0h 24m 46sec.,1486.0,2012-01-04 18:44:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:09:00,Massachusetts Ave & Dupont Circle NW,31200.0,W01061,Registered,8299
0h 0m 50sec.,50.0,2012-01-04 18:44:00,20th St & Florida Ave NW,31110.0,2012-01-04 18:45:00,20th St & Florida Ave NW,31110.0,W01269,Registered,8300
0h 8m 49sec.,529.0,2012-01-04 18:44:00,US Dept of State / Virginia Ave & 21st St NW,31220.0,2012-01-04 18:53:00,17th & K St NW [formerly 17th & L St NW],31213.0,W00853,Registered,8301
0h 9m 53sec.,593.0,2012-01-04 18:44:00,L'Enfant Plaza / 7th & C St SW,31218.0,2012-01-04 18:54:00,3rd & G St SE,31625.0,W01362,Registered,8302
0h 3m 39sec.,219.0,2012-01-04 18:44:00,Florida Ave & R St NW,31503.0,2012-01-04 18:48:00,7th & R St NW / Shaw Library,31245.0,W01277,Registered,8303
0h 11m 41sec.,701.0,2012-01-04 18:44:00,4th & D St NW / Judiciary Square,31621.0,2012-01-04 18:56:00,13th & D St NE,31622.0,W00505,Registered,8304
0h 7m 58sec.,478.0,2012-01-04 18:44:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 18:52:00,Lamont & Mt Pleasant NW,31107.0,W01252,Registered,8305
0h 8m 2sec.,482.0,2012-01-04 18:44:00,21st & M St NW,31212.0,2012-01-04 18:52:00,17th & Corcoran St NW,31214.0,W00238,Registered,8306
0h 5m 5sec.,305.0,2012-01-04 18:45:00,Park Rd & Holmead Pl NW,31602.0,2012-01-04 18:50:00,Georgia & New Hampshire Ave NW,31400.0,W00154,Registered,8307
0h 9m 9sec.,549.0,2012-01-04 18:45:00,16th & U St NW,31229.0,2012-01-04 18:54:00,1st & Rhode Island Ave NW,31506.0,W01286,Registered,8308
0h 2m 30sec.,150.0,2012-01-04 18:45:00,3rd & G St SE,31625.0,2012-01-04 18:48:00,3rd & D St SE,31605.0,W00537,Registered,8309
0h 6m 26sec.,386.0,2012-01-04 18:45:00,7th & F St NW / National Portrait Gallery,31232.0,2012-01-04 18:52:00,Metro Center / 12th & G St NW,31230.0,W00270,Registered,8310
0h 5m 32sec.,332.0,2012-01-04 18:45:00,New York Ave & 15th St NW,31222.0,2012-01-04 18:51:00,10th St & Constitution Ave NW,31219.0,W00021,Registered,8311
0h 5m 36sec.,336.0,2012-01-04 18:46:00,4th & East Capitol St NE,31618.0,2012-01-04 18:52:00,3rd & H St NE,31616.0,W00803,Registered,8312
0h 8m 16sec.,496.0,2012-01-04 18:47:00,16th & Harvard St NW,31103.0,2012-01-04 18:55:00,20th St & Florida Ave NW,31110.0,W01121,Registered,8313
0h 7m 35sec.,455.0,2012-01-04 18:47:00,Columbus Circle / Union Station,31623.0,2012-01-04 18:55:00,11th & H St NE,31614.0,W01066,Registered,8314
0h 6m 27sec.,387.0,2012-01-04 18:47:00,16th & U St NW,31229.0,2012-01-04 18:54:00,17th & Corcoran St NW,31214.0,W00713,Registered,8315
0h 3m 2sec.,182.0,2012-01-04 18:47:00,3rd & D St SE,31605.0,2012-01-04 18:50:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,W00488,Registered,8316
0h 3m 32sec.,212.0,2012-01-04 18:48:00,17th & Corcoran St NW,31214.0,2012-01-04 18:51:00,15th & P St NW,31201.0,W01204,Registered,8317
0h 12m 43sec.,763.0,2012-01-04 18:48:00,5th St & K St NW,31600.0,2012-01-04 19:01:00,21st & M St NW,31212.0,W01398,Registered,8318
0h 7m 8sec.,428.0,2012-01-04 18:48:00,14th & R St NW,31202.0,2012-01-04 18:55:00,Convention Center / 7th & M St NW,31223.0,W01201,Registered,8319
0h 8m 1sec.,481.0,2012-01-04 18:48:00,Park Rd & Holmead Pl NW,31602.0,2012-01-04 18:56:00,Adams Mill & Columbia Rd NW,31104.0,W00065,Registered,8320
0h 15m 55sec.,955.0,2012-01-04 18:48:00,17th & K St NW / Farragut Square,31233.0,2012-01-04 19:04:00,4th & M St SW,31108.0,W00236,Registered,8321
0h 12m 42sec.,762.0,2012-01-04 18:48:00,20th St & Florida Ave NW,31110.0,2012-01-04 19:01:00,11th & Kenyon St NW,31102.0,W01269,Registered,8322
0h 8m 21sec.,501.0,2012-01-04 18:48:00,Georgetown Harbor / 30th St NW,31215.0,2012-01-04 18:57:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00998,Registered,8323
0h 8m 30sec.,510.0,2012-01-04 18:48:00,3rd & H St NE,31616.0,2012-01-04 18:57:00,5th & F St NW,31620.0,W00886,Registered,8324
0h 4m 6sec.,246.0,2012-01-04 18:49:00,14th & G St NW,31238.0,2012-01-04 18:53:00,8th & H St NW,31228.0,W00907,Registered,8325
0h 7m 33sec.,453.0,2012-01-04 18:49:00,15th & P St NW,31201.0,2012-01-04 18:57:00,10th & U St NW,31111.0,W00287,Registered,8326
0h 7m 8sec.,428.0,2012-01-04 18:49:00,4th & D St NW / Judiciary Square,31621.0,2012-01-04 18:56:00,3rd & D St SE,31605.0,W00599,Registered,8327
0h 7m 6sec.,426.0,2012-01-04 18:50:00,11th & Kenyon St NW,31102.0,2012-01-04 18:57:00,10th & U St NW,31111.0,W01323,Casual,8328
0h 8m 47sec.,527.0,2012-01-04 18:50:00,11th & H St NE,31614.0,2012-01-04 18:59:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,W00877,Registered,8329
0h 5m 44sec.,344.0,2012-01-04 18:50:00,Columbus Circle / Union Station,31623.0,2012-01-04 18:56:00,4th St & Massachusetts Ave NW,31604.0,W01179,Registered,8330
0h 14m 51sec.,891.0,2012-01-04 18:50:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:05:00,14th & R St NW,31202.0,W00922,Registered,8331
0h 22m 35sec.,1355.0,2012-01-04 18:50:00,USDA / 12th & Independence Ave SW,31217.0,2012-01-04 19:13:00,Calvert St & Woodley Pl NW,31106.0,W01324,Registered,8332
0h 21m 27sec.,1287.0,2012-01-04 18:51:00,8th & Eye St SE / Barracks Row,31608.0,2012-01-04 19:12:00,14th & Rhode Island Ave NW,31203.0,W00563,Registered,8333
0h 7m 5sec.,425.0,2012-01-04 18:51:00,Thomas Circle,31241.0,2012-01-04 18:58:00,10th & U St NW,31111.0,W00126,Registered,8334
0h 3m 17sec.,197.0,2012-01-04 18:51:00,17th & Rhode Island Ave NW,31239.0,2012-01-04 18:54:00,14th & Rhode Island Ave NW,31203.0,W00896,Registered,8335
0h 4m 36sec.,276.0,2012-01-04 18:51:00,McPherson Square - 14th & H St NW,31216.0,2012-01-04 18:56:00,8th & H St NW,31228.0,W00972,Registered,8336
0h 15m 47sec.,947.0,2012-01-04 18:51:00,21st & M St NW,31212.0,2012-01-04 19:07:00,Lamont & Mt Pleasant NW,31107.0,W00093,Registered,8337
0h 1m 21sec.,81.0,2012-01-04 18:51:00,14th & G St NW,31238.0,2012-01-04 18:53:00,13th St & New York Ave NW,31227.0,W00950,Registered,8338
0h 14m 39sec.,879.0,2012-01-04 18:52:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:06:00,Florida Ave & R St NW,31503.0,W00719,Registered,8339
0h 5m 54sec.,354.0,2012-01-04 18:52:00,14th & D St SE,31607.0,2012-01-04 18:58:00,13th & D St NE,31622.0,W00492,Registered,8340
0h 12m 17sec.,737.0,2012-01-04 18:52:00,19th & L St NW,31224.0,2012-01-04 19:04:00,10th & U St NW,31111.0,W01037,Registered,8341
0h 10m 52sec.,652.0,2012-01-04 18:52:00,19th St & Pennsylvania Ave NW,31100.0,2012-01-04 19:03:00,14th & V St NW,31101.0,W00207,Registered,8342
0h 12m 32sec.,752.0,2012-01-04 18:53:00,5th St & K St NW,31600.0,2012-01-04 19:05:00,13th & H St NE,31611.0,W01209,Registered,8343
0h 7m 19sec.,439.0,2012-01-04 18:53:00,M St & New Jersey Ave SE,31208.0,2012-01-04 19:00:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,W00122,Registered,8344
0h 6m 37sec.,397.0,2012-01-04 18:54:00,North Capitol St & F St NW,31624.0,2012-01-04 19:00:00,7th & F St NW / National Portrait Gallery,31232.0,W00582,Registered,8345
0h 5m 38sec.,338.0,2012-01-04 18:54:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-04 19:00:00,13th & D St NE,31622.0,W00363,Registered,8346
0h 6m 5sec.,365.0,2012-01-04 18:54:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:00:00,11th & H St NE,31614.0,W00841,Registered,8347
0h 9m 3sec.,543.0,2012-01-04 18:54:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:03:00,13th & D St NE,31622.0,W00015,Registered,8348
0h 10m 51sec.,651.0,2012-01-04 18:55:00,20th St & Florida Ave NW,31110.0,2012-01-04 19:05:00,10th & U St NW,31111.0,W01178,Registered,8349
0h 4m 19sec.,259.0,2012-01-04 18:55:00,7th & T St NW,31109.0,2012-01-04 18:59:00,Florida Ave & R St NW,31503.0,W00904,Registered,8350
0h 7m 34sec.,454.0,2012-01-04 18:55:00,1st & M St NE,31603.0,2012-01-04 19:02:00,Florida Ave & R St NW,31503.0,W00548,Registered,8351
0h 8m 21sec.,501.0,2012-01-04 18:55:00,13th & D St NE,31622.0,2012-01-04 19:03:00,3rd & G St SE,31625.0,W00358,Registered,8352
0h 9m 36sec.,576.0,2012-01-04 18:55:00,20th St & Florida Ave NW,31110.0,2012-01-04 19:05:00,25th St & Pennsylvania Ave NW,31237.0,W00266,Registered,8353
0h 6m 53sec.,413.0,2012-01-04 18:55:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-04 19:02:00,13th & D St NE,31622.0,W00517,Registered,8354
0h 6m 22sec.,382.0,2012-01-04 18:56:00,North Capitol St & F St NW,31624.0,2012-01-04 19:03:00,3rd & H St NE,31616.0,W00278,Registered,8355
0h 4m 28sec.,268.0,2012-01-04 18:56:00,14th & Harvard St NW,31105.0,2012-01-04 19:01:00,11th & Kenyon St NW,31102.0,W01328,Registered,8356
0h 7m 40sec.,460.0,2012-01-04 18:57:00,M St & Pennsylvania Ave NW,31246.0,2012-01-04 19:05:00,21st & M St NW,31212.0,W00641,Registered,8357
0h 14m 6sec.,846.0,2012-01-04 18:57:00,20th & E St NW,31204.0,2012-01-04 19:11:00,15th & P St NW,31201.0,W00439,Registered,8358
0h 7m 40sec.,460.0,2012-01-04 18:57:00,17th & Rhode Island Ave NW,31239.0,2012-01-04 19:05:00,California St & Florida Ave NW,31116.0,W00037,Registered,8359
0h 16m 4sec.,964.0,2012-01-04 18:58:00,7th & Water St SW / SW Waterfront,31609.0,2012-01-04 19:14:00,6th & H St NE,31615.0,W01153,Registered,8360
0h 20m 4sec.,1204.0,2012-01-04 18:58:00,Court House Metro / Wilson Blvd & N Uhle St,31017.0,2012-01-04 19:18:00,USDA / 12th & Independence Ave SW,31217.0,W00172,Registered,8361
0h 17m 31sec.,1051.0,2012-01-04 18:58:00,4th & D St NW / Judiciary Square,31621.0,2012-01-04 19:16:00,1st & Rhode Island Ave NW,31506.0,W00418,Casual,8362
0h 5m 32sec.,332.0,2012-01-04 18:58:00,Columbia Rd & Belmont St NW,31113.0,2012-01-04 19:04:00,17th & Corcoran St NW,31214.0,W01270,Registered,8363
0h 8m 19sec.,499.0,2012-01-04 18:58:00,10th & U St NW,31111.0,2012-01-04 19:07:00,1st & Rhode Island Ave NW,31506.0,W00658,Registered,8364
0h 8m 35sec.,515.0,2012-01-04 18:59:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 19:07:00,11th & Kenyon St NW,31102.0,W00762,Registered,8365
0h 16m 14sec.,974.0,2012-01-04 18:59:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:15:00,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,W00106,Registered,8366
0h 10m 45sec.,645.0,2012-01-04 18:59:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 19:10:00,Park Rd & Holmead Pl NW,31602.0,W00871,Registered,8367
0h 0m 3sec.,3.0,2012-01-04 18:59:00,C & O Canal & Wisconsin Ave NW,31225.0,2012-01-04 18:59:00,C & O Canal & Wisconsin Ave NW,31225.0,W00100,Registered,8368
0h 25m 11sec.,1511.0,2012-01-04 19:00:00,C & O Canal & Wisconsin Ave NW,31225.0,2012-01-04 19:25:00,14th & Harvard St NW,31105.0,W00229,Registered,8369
0h 2m 59sec.,179.0,2012-01-04 19:00:00,4th & E St SW,31244.0,2012-01-04 19:03:00,4th & M St SW,31108.0,W00816,Registered,8370
0h 7m 13sec.,433.0,2012-01-04 19:00:00,11th & Kenyon St NW,31102.0,2012-01-04 19:07:00,Columbia Rd & Belmont St NW,31113.0,W00791,Registered,8371
0h 13m 29sec.,809.0,2012-01-04 19:00:00,4th & D St NW / Judiciary Square,31621.0,2012-01-04 19:14:00,14th & R St NW,31202.0,W00445,Registered,8372
0h 7m 22sec.,442.0,2012-01-04 19:00:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:08:00,13th & D St NE,31622.0,W01130,Registered,8373
0h 13m 31sec.,811.0,2012-01-04 19:01:00,New York Ave & 15th St NW,31222.0,2012-01-04 19:14:00,17th & Corcoran St NW,31214.0,W00534,Registered,8374
0h 5m 13sec.,313.0,2012-01-04 19:01:00,18th & M St NW,31221.0,2012-01-04 19:06:00,20th St & Florida Ave NW,31110.0,W01320,Registered,8375
0h 5m 28sec.,328.0,2012-01-04 19:01:00,14th & V St NW,31101.0,2012-01-04 19:07:00,7th & T St NW,31109.0,W01045,Registered,8376
0h 3m 46sec.,226.0,2012-01-04 19:02:00,16th & U St NW,31229.0,2012-01-04 19:05:00,Massachusetts Ave & Dupont Circle NW,31200.0,W01366,Registered,8377
0h 3m 23sec.,203.0,2012-01-04 19:02:00,Georgia & New Hampshire Ave NW,31400.0,2012-01-04 19:05:00,11th & Kenyon St NW,31102.0,W00154,Registered,8378
0h 5m 29sec.,329.0,2012-01-04 19:02:00,17th & K St NW / Farragut Square,31233.0,2012-01-04 19:08:00,15th & P St NW,31201.0,W01131,Registered,8379
0h 21m 19sec.,1279.0,2012-01-04 19:02:00,14th St & Spring Rd NW,31401.0,2012-01-04 19:24:00,Bladensburg Rd & Benning Rd NE,31617.0,W00977,Registered,8380
0h 8m 23sec.,503.0,2012-01-04 19:03:00,18th St & Pennsylvania Ave NW,31242.0,2012-01-04 19:11:00,Massachusetts Ave & Dupont Circle NW,31200.0,W01099,Registered,8381
0h 3m 46sec.,226.0,2012-01-04 19:03:00,13th St & New York Ave NW,31227.0,2012-01-04 19:07:00,8th & H St NW,31228.0,W00352,Registered,8382
0h 8m 20sec.,500.0,2012-01-04 19:04:00,18th St & Pennsylvania Ave NW,31242.0,2012-01-04 19:12:00,16th & U St NW,31229.0,W00471,Registered,8383
0h 3m 29sec.,209.0,2012-01-04 19:04:00,8th & H St NW,31228.0,2012-01-04 19:08:00,5th St & K St NW,31600.0,W01457,Registered,8384
0h 11m 27sec.,687.0,2012-01-04 19:05:00,C & O Canal & Wisconsin Ave NW,31225.0,2012-01-04 19:17:00,20th St & Florida Ave NW,31110.0,W00100,Registered,8385
0h 3m 56sec.,236.0,2012-01-04 19:05:00,M St & Pennsylvania Ave NW,31246.0,2012-01-04 19:09:00,21st & M St NW,31212.0,W00515,Registered,8386
0h 4m 32sec.,272.0,2012-01-04 19:05:00,Good Hope Rd & MLK Ave SE,31802.0,2012-01-04 19:10:00,Anacostia Metro,31801.0,W01230,Registered,8387
0h 4m 36sec.,276.0,2012-01-04 19:05:00,13th St & New York Ave NW,31227.0,2012-01-04 19:10:00,Thomas Circle,31241.0,w00583,Registered,8388
0h 6m 34sec.,394.0,2012-01-04 19:06:00,18th & M St NW,31221.0,2012-01-04 19:12:00,15th & P St NW,31201.0,W01084,Registered,8389
0h 5m 23sec.,323.0,2012-01-04 19:06:00,15th & P St NW,31201.0,2012-01-04 19:12:00,10th & U St NW,31111.0,W00348,Registered,8390
0h 5m 41sec.,341.0,2012-01-04 19:06:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 19:12:00,Columbia Rd & Belmont St NW,31113.0,W01218,Registered,8391
0h 6m 53sec.,413.0,2012-01-04 19:07:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:14:00,13th & D St NE,31622.0,W00898,Registered,8392
0h 4m 27sec.,267.0,2012-01-04 19:07:00,7th & R St NW / Shaw Library,31245.0,2012-01-04 19:12:00,Florida Ave & R St NW,31503.0,W01277,Registered,8393
0h 4m 30sec.,270.0,2012-01-04 19:08:00,Park Rd & Holmead Pl NW,31602.0,2012-01-04 19:12:00,Georgia & New Hampshire Ave NW,31400.0,W01247,Registered,8394
0h 7m 3sec.,423.0,2012-01-04 19:08:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:15:00,15th & P St NW,31201.0,W00961,Registered,8395
0h 5m 22sec.,322.0,2012-01-04 19:08:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:14:00,14th & R St NW,31202.0,W00998,Registered,8396
0h 9m 7sec.,547.0,2012-01-04 19:09:00,15th & P St NW,31201.0,2012-01-04 19:18:00,14th & Harvard St NW,31105.0,W01097,Registered,8397
0h 9m 42sec.,582.0,2012-01-04 19:09:00,Convention Center / 7th & M St NW,31223.0,2012-01-04 19:19:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00847,Registered,8398
0h 10m 16sec.,616.0,2012-01-04 19:10:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-04 19:20:00,"Lincoln Park / 13th & East Capitol St NE ",31619.0,W00034,Registered,8399
0h 9m 22sec.,562.0,2012-01-04 19:10:00,11th & H St NE,31614.0,2012-01-04 19:20:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,W01066,Registered,8400
0h 11m 29sec.,689.0,2012-01-04 19:11:00,1st & M St NE,31603.0,2012-01-04 19:22:00,Eastern Market / 7th & North Carolina Ave SE,31610.0,W01198,Registered,8401
0h 7m 58sec.,478.0,2012-01-04 19:11:00,Wisconsin Ave & Macomb St NW,31302.0,2012-01-04 19:19:00,Van Ness Metro / UDC,31300.0,W00697,Registered,8402
0h 6m 49sec.,409.0,2012-01-04 19:11:00,5th St & K St NW,31600.0,2012-01-04 19:18:00,Florida Ave & R St NW,31503.0,W00783,Registered,8403
0h 8m 37sec.,517.0,2012-01-04 19:11:00,13th & D St NE,31622.0,2012-01-04 19:20:00,3rd & D St SE,31605.0,W00656,Registered,8404
0h 7m 7sec.,427.0,2012-01-04 19:11:00,Thomas Circle,31241.0,2012-01-04 19:19:00,14th & V St NW,31101.0,W00796,Registered,8405
0h 6m 0sec.,360.0,2012-01-04 19:12:00,New York Ave & 15th St NW,31222.0,2012-01-04 19:18:00,8th & H St NW,31228.0,W00963,Registered,8406
0h 8m 36sec.,516.0,2012-01-04 19:12:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:21:00,13th & D St NE,31622.0,W00986,Registered,8407
0h 12m 57sec.,777.0,2012-01-04 19:12:00,17th & Corcoran St NW,31214.0,2012-01-04 19:25:00,Park Rd & Holmead Pl NW,31602.0,W00474,Registered,8408
0h 5m 45sec.,345.0,2012-01-04 19:13:00,16th & Harvard St NW,31103.0,2012-01-04 19:18:00,Park Rd & Holmead Pl NW,31602.0,W00935,Registered,8409
0h 9m 11sec.,551.0,2012-01-04 19:13:00,New York Ave & 15th St NW,31222.0,2012-01-04 19:22:00,7th & T St NW,31109.0,W00602,Registered,8410
0h 5m 35sec.,335.0,2012-01-04 19:14:00,3rd & D St SE,31605.0,2012-01-04 19:19:00,3rd & H St NE,31616.0,W00537,Registered,8411
0h 5m 50sec.,350.0,2012-01-04 19:14:00,3rd & D St SE,31605.0,2012-01-04 19:20:00,Potomac & Pennsylvania Ave SE,31606.0,W00599,Registered,8412
0h 3m 43sec.,223.0,2012-01-04 19:15:00,Convention Center / 7th & M St NW,31223.0,2012-01-04 19:18:00,Thomas Circle,31241.0,W01201,Registered,8413
0h 13m 50sec.,830.0,2012-01-04 19:15:00,3rd & G St SE,31625.0,2012-01-04 19:29:00,8th & H St NW,31228.0,W01034,Registered,8414
0h 20m 49sec.,1249.0,2012-01-04 19:15:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 19:36:00,Tenleytown / Wisconsin Ave & Albemarle St NW,31303.0,W01324,Registered,8415
0h 3m 9sec.,189.0,2012-01-04 19:15:00,21st & I St NW,31205.0,2012-01-04 19:18:00,21st & M St NW,31212.0,W01191,Registered,8416
0h 5m 33sec.,333.0,2012-01-04 19:15:00,17th & K St NW [formerly 17th & L St NW],31213.0,2012-01-04 19:21:00,Thomas Circle,31241.0,W00486,Registered,8417
0h 5m 56sec.,356.0,2012-01-04 19:16:00,Lamont & Mt Pleasant NW,31107.0,2012-01-04 19:22:00,Columbia Rd & Belmont St NW,31113.0,W01460,Registered,8418
0h 5m 57sec.,357.0,2012-01-04 19:16:00,14th & R St NW,31202.0,2012-01-04 19:22:00,Massachusetts Ave & Dupont Circle NW,31200.0,W00863,Registered,8419
0h 3m 26sec.,206.0,2012-01-04 19:17:00,16th & Harvard St NW,31103.0,2012-01-04 19:20:00,Lamont & Mt Pleasant NW,31107.0,W00430,Registered,8420
0h 6m 36sec.,396.0,2012-01-04 19:17:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:24:00,Thomas Circle,31241.0,W00954,Registered,8421
0h 14m 59sec.,899.0,2012-01-04 19:17:00,9th & Upshur St NW,31404.0,2012-01-04 19:32:00,8th & H St NW,31228.0,W00856,Registered,8422
0h 12m 44sec.,764.0,2012-01-04 19:18:00,19th St & Pennsylvania Ave NW,31100.0,2012-01-04 19:31:00,16th & Harvard St NW,31103.0,W00975,Registered,8423
0h 4m 27sec.,267.0,2012-01-04 19:18:00,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31613.0,2012-01-04 19:23:00,"Lincoln Park / 13th & East Capitol St NE ",31619.0,W00237,Registered,8424
0h 4m 48sec.,288.0,2012-01-04 19:18:00,Thomas Circle,31241.0,2012-01-04 19:23:00,17th & Corcoran St NW,31214.0,W00804,Registered,8425
0h 13m 15sec.,795.0,2012-01-04 19:18:00,17th & K St NW [formerly 17th & L St NW],31213.0,2012-01-04 19:32:00,Georgia Ave and Fairmont St NW,31207.0,W01160,Registered,8426
0h 5m 19sec.,319.0,2012-01-04 19:18:00,11th & Kenyon St NW,31102.0,2012-01-04 19:24:00,Georgia & New Hampshire Ave NW,31400.0,W01453,Registered,8427
0h 13m 35sec.,815.0,2012-01-04 19:18:00,USDA / 12th & Independence Ave SW,31217.0,2012-01-04 19:32:00,6th & H St NE,31615.0,W00172,Registered,8428
0h 6m 34sec.,394.0,2012-01-04 19:18:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:25:00,13th & H St NE,31611.0,W00891,Registered,8429
0h 4m 26sec.,266.0,2012-01-04 19:19:00,15th & P St NW,31201.0,2012-01-04 19:23:00,Massachusetts Ave & Dupont Circle NW,31200.0,W01204,Registered,8430
0h 10m 45sec.,645.0,2012-01-04 19:19:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 19:30:00,14th St & Spring Rd NW,31401.0,W01260,Registered,8431
0h 7m 27sec.,447.0,2012-01-04 19:19:00,Massachusetts Ave & Dupont Circle NW,31200.0,2012-01-04 19:27:00,14th & V St NW,31101.0,W00487,Registered,8432
0h 9m 45sec.,585.0,2012-01-04 19:20:00,3rd & D St SE,31605.0,2012-01-04 19:30:00,Potomac & Pennsylvania Ave SE,31606.0,W00995,Registered,8433
0h 10m 59sec.,659.0,2012-01-04 19:20:00,1st & Rhode Island Ave NW,31506.0,2012-01-04 19:31:00,13th & H St NE,31611.0,W01286,Registered,8434
0h 10m 5sec.,605.0,2012-01-04 19:20:00,17th & K St NW / Farragut Square,31233.0,2012-01-04 19:30:00,North Capitol St & F St NW,31624.0,W00912,Registered,8435
0h 2m 35sec.,155.0,2012-01-04 19:21:00,L'Enfant Plaza / 7th & C St SW,31218.0,2012-01-04 19:23:00,4th & E St SW,31244.0,W01042,Registered,8436
0h 9m 57sec.,597.0,2012-01-04 19:21:00,14th & Rhode Island Ave NW,31203.0,2012-01-04 19:31:00,Florida Ave & R St NW,31503.0,W00933,Registered,8437
0h 3m 12sec.,192.0,2012-01-04 19:21:00,Thomas Circle,31241.0,2012-01-04 19:25:00,15th & P St NW,31201.0,W01048,Registered,8438
0h 7m 46sec.,466.0,2012-01-04 19:21:00,Columbus Circle / Union Station,31623.0,2012-01-04 19:29:00,Bladensburg Rd & Benning Rd NE,31617.0,W01041,Casual,8439
0h 9m 11sec.,551.0,2012-01-04 19:22:00,7th & F St NW / National Portrait Gallery,31232.0,2012-01-04 19:31:00,7th & T St NW,31109.0,W00810,Registered,8440
0h 3m 26sec.,206.0,2012-01-04 19:22:00,Calvert St & Woodley Pl NW,31106.0,2012-01-04 19:25:00,Columbia Rd & Belmont St NW,31113.0,W00212,Registered,8441
0h 4m 18sec.,258.0,2012-01-04 19:22:00,4th St & Massachusetts Ave NW,31604.0,2012-01-04 19:26:00,1st & M St NE,31603.0,W01179,Registered,8442
0h 4m 52sec.,292.0,2012-01-04 19:22:00,16th & U St NW,31229.0,2012-01-04 19:27:00,10th & U St NW,31111.0,W00203,Registered,8443
0h 7m 4sec.,424.0,2012-01-04 19:23:00,Metro Center / 12th & G St NW,31230.0,2012-01-04 19:30:00,North Capitol St & F St NW,31624.0,W00270,Registered,8444
